code,country,year,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
026,Nevada,1978,34.10,35.80,44.60,44.80,52.80,63.50,71.60,69.40,58.80,54.40,36.30,26.40
026,Nevada,1979,24.80,32.80,40.10,46.10,56.40,64.80,71.90,68.50,65.50,54.30,36.00,34.40
026,Nevada,1980,33.60,38.90,37.00,47.80,52.20,61.70,72.50,69.00,62.10,51.60,41.00,36.80
026,Nevada,1981,35.80,36.60,39.70,50.00,54.80,67.90,73.00,72.60,64.70,47.40,42.60,36.80
026,Nevada,1982,28.00,34.80,38.10,43.70,54.50,62.50,70.20,71.20,59.70,47.60,35.90,31.10
026,Nevada,1983,33.90,36.30,40.20,41.30,53.20,62.60,68.70,69.50,63.50,52.20,39.00,33.10
026,Nevada,1984,29.20,32.90,40.20,44.00,58.50,62.20,73.00,70.80,63.10,45.50,38.40,27.40
026,Nevada,1985,26.90,30.50,36.90,50.80,56.60,68.40,74.40,69.20,57.00,49.60,33.60,30.40
026,Nevada,1986,38.10,39.50,45.90,47.00,56.30,68.50,69.70,73.40,56.20,49.80,40.40,32.60
026,Nevada,1987,27.80,35.00,39.40,52.20,57.10,67.00,68.90,71.00,64.30,55.40,39.60,29.10
026,Nevada,1988,27.80,35.90,40.60,48.40,54.70,66.60,75.00,71.20,61.50,58.00,39.30,29.10
026,Nevada,1989,25.80,29.30,44.50,52.80,55.40,65.00,74.20,68.30,62.00,50.00,40.60,33.80
026,Nevada,1990,31.90,30.90,43.10,51.70,53.90,65.40,73.50,69.90,65.50,52.20,39.20,23.30
026,Nevada,1991,29.70,41.20,37.20,44.00,50.50,62.20,73.60,71.30,63.90,53.60,39.60,31.90
026,Nevada,1992,30.80,39.30,43.60,52.90,61.80,64.80,70.40,72.10,63.70,54.30,35.70,26.90
026,Nevada,1993,26.40,30.40,44.00,47.00,58.30,61.00,67.60,68.60,62.30,51.30,35.30,31.30
026,Nevada,1994,34.20,32.30,44.90,48.60,57.20,67.90,75.20,73.30,63.70,49.10,31.00,31.80
026,Nevada,1995,34.10,42.80,40.00,44.70,51.60,59.80,70.30,71.10,64.30,51.70,45.60,35.10
026,Nevada,1996,34.20,37.40,42.00,48.40,56.00,66.90,75.30,72.50,60.90,50.00,40.70,34.20
026,Nevada,1997,32.00,34.80,44.50,45.40,60.50,64.00,70.10,71.80,63.30,49.90,41.00,29.70
026,Nevada,1998,35.20,33.50,40.30,43.90,50.00,59.70,73.80,73.20,62.90,47.90,39.50,30.40
026,Nevada,1999,34.50,35.70,41.20,42.50,54.00,64.10,71.50,69.40,62.80,54.10,44.60,32.50
026,Nevada,2000,35.00,38.30,41.00,51.50,58.60,68.10,72.40,72.30,62.20,50.00,33.80,34.60
026,Nevada,2001,29.70,32.00,43.80,45.70,61.80,67.10,72.00,74.20,65.50,54.70,41.60,30.60
026,Nevada,2002,30.80,35.20,38.20,49.50,55.70,67.60,76.30,70.30,63.20,49.10,40.20,33.50
026,Nevada,2003,40.70,34.10,42.70,44.20,57.00,67.80,77.00,72.40,64.80,57.00,35.90,33.30
026,Nevada,2004,30.40,32.30,47.90,49.40,56.80,67.00,73.80,70.10,61.50,49.50,37.80,33.50
026,Nevada,2005,32.40,35.40,41.50,45.80,56.30,61.50,75.90,71.40,60.10,51.70,42.10,33.90
026,Nevada,2006,34.10,35.20,35.80,47.70,59.00,68.90,76.20,70.10,61.50,49.70,40.20,31.10
026,Nevada,2007,27.40,36.80,45.90,49.20,58.80,67.60,76.90,72.90,61.40,49.90,42.30,29.20
026,Nevada,2008,27.60,34.60,40.20,45.20,54.20,65.40,74.30,73.20,63.90,52.00,44.40,30.00
026,Nevada,2009,34.40,35.30,40.00,46.10,60.60,62.40,74.10,70.20,66.70,47.90,40.70,26.00
026,Nevada,2010,32.90,35.80,39.90,44.20,49.20,64.80,74.10,69.90,63.90,52.90,37.40,35.60
026,Nevada,2011,32.90,32.80,40.60,44.40,50.80,62.40,71.90,72.50,65.60,52.40,37.60,30.90
026,Nevada,2012,35.00,34.60,42.40,49.90,58.00,66.20,73.70,74.20,66.20,53.40,43.40,31.30
026,Nevada,2013,26.00,33.30,44.70,48.40,56.50,68.60,76.30,71.60,62.50,48.10,41.50,28.40
026,Nevada,2014,37.10,39.20,43.40,49.00,57.40,66.70,76.10,69.50,65.50,55.40,41.50,35.60
026,Nevada,2015,37.70,42.80,47.60,47.80,55.40,71.00,70.90,72.70,65.90,56.20,35.90,30.80
026,Nevada,2016,31.10,38.00,44.20,50.10,55.10,69.70,73.70,72.10,62.30,53.20,43.20,30.50
026,Nevada,2017,29.10,38.10,45.70,47.10,57.10,68.60,76.20,73.50,61.60,50.40,44.40,34.80
026,Nevada,2018,38.50,33.70,39.50,50.00,57.70,67.80,77.00,73.20,65.00,50.30,39.40,32.00
026,Nevada,2019,34.10,30.00,40.10,50.10,51.70,64.30,72.80,73.10,61.70,45.60,41.80,33.20
026,Nevada,2020,35.30,36.30,40.50,48.80,58.80,65.00,74.20,75.60,66.60,55.30,40.50,32.40
026,Nevada,2021,33.70,35.60,39.20,49.30,57.20,72.60,77.80,72.40,65.50,49.60,45.20,32.40
026,Nevada,2022,34.20,34.60,43.30,47.30,54.50,66.90,76.30,74.40,67.60,54.30,34.30,31.70
026,Nevada,2023,29.20,30.80,33.70,46.60,57.30,62.00,76.30,71.00,62.00,52.30,40.70,37.10
026,Nevada,2024,34.50,36.40,40.10,48.50,55.40,70.70,77.10,72.20,65.80,56.20,37.20,99.90
027,New Hampshire,1895,15.70,13.30,24.40,40.20,55.70,65.00,64.00,63.10,57.70,40.30,34.90,24.10
027,New Hampshire,1896,14.80,18.00,22.80,42.30,56.00,60.60,67.60,64.60,55.20,42.50,36.00,18.80
027,New Hampshire,1897,17.90,19.50,27.30,42.10,53.00,57.40,68.80,62.70,55.30,45.20,31.30,22.40
027,New Hampshire,1898,15.20,22.20,33.70,37.80,51.90,61.70,67.30,65.90,58.60,46.60,32.40,20.10
027,New Hampshire,1899,15.90,16.00,24.30,39.70,52.50,63.20,66.00,63.80,54.50,46.70,31.50,25.10
027,New Hampshire,1900,17.20,17.50,22.20,40.10,49.00,62.90,67.00,65.10,58.20,50.30,35.00,19.90
027,New Hampshire,1901,15.80,12.30,26.90,42.50,52.50,63.50,68.50,65.40,57.60,45.50,27.70,21.50
027,New Hampshire,1902,15.40,18.80,35.60,42.00,51.20,58.00,63.10,60.70,56.80,44.50,37.00,17.60
027,New Hampshire,1903,17.20,20.70,36.70,40.70,54.60,56.40,64.60,57.60,57.50,45.30,29.90,17.10
027,New Hampshire,1904,9.10,11.40,25.80,38.30,57.00,60.50,65.60,61.60,54.20,41.90,27.10,12.80
027,New Hampshire,1905,12.80,11.80,26.40,39.60,51.80,59.30,66.70,61.60,55.20,44.80,30.80,23.40
027,New Hampshire,1906,23.60,18.40,21.80,39.40,51.20,60.80,65.90,66.60,58.20,45.80,31.80,15.90
027,New Hampshire,1907,13.80,10.40,27.60,36.50,47.00,60.00,65.90,61.60,56.60,40.70,32.10,25.30
027,New Hampshire,1908,19.00,14.40,28.10,38.10,54.80,62.40,68.70,62.00,59.40,47.60,32.80,20.20
027,New Hampshire,1909,18.60,20.30,26.10,39.40,50.50,61.90,63.50,62.00,55.70,44.20,36.40,20.20
027,New Hampshire,1910,19.80,17.00,33.50,45.50,51.60,58.90,67.10,62.00,55.80,46.20,32.00,15.40
027,New Hampshire,1911,18.90,15.00,23.90,37.60,58.70,59.50,69.40,63.40,54.50,43.90,31.60,28.10
027,New Hampshire,1912,8.40,15.80,24.20,39.90,53.10,58.80,66.20,60.10,55.10,47.20,34.50,26.60
027,New Hampshire,1913,26.40,16.10,32.40,42.50,49.70,59.90,66.20,63.30,54.90,50.20,36.40,25.30
027,New Hampshire,1914,14.90,11.00,28.00,37.00,53.70,59.00,63.50,63.40,55.70,48.90,31.00,18.80
027,New Hampshire,1915,20.30,23.30,25.90,45.10,49.10,59.40,64.40,62.30,59.40,46.90,35.00,22.80
027,New Hampshire,1916,20.40,15.60,20.70,39.90,52.00,57.40,68.40,65.40,56.00,46.10,31.30,20.40
027,New Hampshire,1917,16.30,13.60,26.90,37.40,44.30,60.30,67.50,66.00,53.30,42.50,28.70,9.60
027,New Hampshire,1918,7.20,13.50,26.90,40.80,57.40,57.10,66.40,64.60,52.90,47.00,34.40,23.50
027,New Hampshire,1919,20.90,20.70,32.00,40.30,53.00,64.50,68.00,61.70,56.30,45.90,32.80,16.20
027,New Hampshire,1920,8.10,16.30,29.00,37.50,50.10,60.70,64.40,67.00,57.90,51.00,30.30,24.00
027,New Hampshire,1921,19.00,20.40,36.60,46.70,53.80,61.40,70.60,62.10,59.00,45.60,30.70,18.30
027,New Hampshire,1922,12.70,18.00,29.50,40.90,54.60,62.80,66.00,63.90,57.60,45.60,33.80,18.50
027,New Hampshire,1923,12.80,10.50,22.40,39.20,50.70,62.00,63.00,61.40,58.10,46.20,34.30,29.20
027,New Hampshire,1924,18.80,12.60,28.90,38.60,49.10,59.00,65.80,63.60,54.10,45.60,34.00,17.90
027,New Hampshire,1925,11.60,25.40,32.40,41.90,49.00,63.60,64.00,63.20,56.20,38.10,32.70,21.60
027,New Hampshire,1926,17.60,15.10,21.80,34.40,49.70,57.40,64.80,63.10,55.40,43.40,33.30,15.90
027,New Hampshire,1927,17.90,21.00,31.40,40.30,49.00,57.30,66.10,60.60,56.20,48.40,38.50,24.40
027,New Hampshire,1928,20.00,18.30,26.50,38.20,50.40,58.70,67.20,67.10,53.70,46.80,33.80,26.70
027,New Hampshire,1929,15.90,18.20,31.10,40.10,53.30,62.30,65.40,61.20,58.10,44.30,33.70,20.50
027,New Hampshire,1930,18.90,20.40,28.40,39.10,54.00,66.00,65.30,62.20,59.30,44.90,34.90,22.60
027,New Hampshire,1931,16.60,19.40,31.00,42.40,53.70,61.80,69.20,63.70,59.50,48.20,39.20,24.60
027,New Hampshire,1932,27.10,19.00,25.30,39.50,53.70,61.00,64.00,65.40,57.60,48.00,31.40,25.90
027,New Hampshire,1933,26.40,23.00,26.10,40.00,54.40,63.20,65.90,63.80,57.60,44.50,27.20,15.50
027,New Hampshire,1934,17.60,6.60,26.00,42.10,54.80,62.80,67.20,60.80,60.20,42.50,36.50,18.60
027,New Hampshire,1935,11.60,17.20,29.00,39.90,49.00,61.50,68.40,65.30,54.20,45.60,37.80,18.00
027,New Hampshire,1936,15.70,11.60,34.90,38.90,55.90,62.20,64.70,63.40,56.90,45.00,28.90,24.30
027,New Hampshire,1937,25.70,23.90,24.10,39.20,54.00,62.00,67.70,69.10,56.50,44.50,33.90,20.30
027,New Hampshire,1938,15.70,21.60,30.20,43.60,51.20,63.40,66.80,66.80,53.90,48.70,35.80,23.80
027,New Hampshire,1939,16.40,19.90,23.10,36.10,52.40,61.80,66.50,67.70,56.80,45.40,30.60,22.00
027,New Hampshire,1940,11.50,18.60,24.60,36.80,52.70,60.40,66.30,62.90,55.10,42.10,33.60,22.00
027,New Hampshire,1941,14.80,19.60,24.20,46.50,53.60,63.10,67.20,61.60,57.70,45.00,36.30,24.40
027,New Hampshire,1942,17.10,16.70,33.40,43.40,56.60,62.60,65.80,64.00,57.70,47.10,33.30,17.80
027,New Hampshire,1943,13.40,19.40,25.90,34.90,51.90,64.50,67.10,62.80,55.00,46.30,32.90,16.20
027,New Hampshire,1944,18.80,16.60,24.70,36.50,57.00,61.60,67.20,67.40,58.00,44.60,33.80,18.70
027,New Hampshire,1945,11.70,19.40,37.00,46.20,49.60,61.30,66.40,64.10,59.20,43.70,34.60,17.40
027,New Hampshire,1946,16.40,14.90,38.20,39.40,51.60,61.50,65.50,61.40,58.90,48.80,37.10,22.70
027,New Hampshire,1947,19.30,18.40,28.40,38.50,51.30,59.70,69.20,68.00,57.90,52.40,31.60,18.10
027,New Hampshire,1948,11.70,13.50,27.80,41.80,50.20,59.30,67.10,66.40,57.90,45.60,40.10,25.60
027,New Hampshire,1949,24.30,23.70,30.80,43.70,53.80,65.80,69.70,66.80,55.40,49.80,32.10,25.00
027,New Hampshire,1950,24.40,15.90,23.50,38.50,53.00,62.70,66.40,64.00,53.20,48.00,38.20,24.90
027,New Hampshire,1951,21.50,23.50,30.40,42.80,53.10,60.20,66.40,63.10,56.80,47.20,30.70,22.00
027,New Hampshire,1952,20.50,21.60,29.10,43.40,49.80,63.30,69.80,65.00,58.30,43.40,35.20,25.40
027,New Hampshire,1953,23.60,23.50,31.50,42.30,54.70,63.10,67.20,63.30,57.70,47.70,38.70,29.40
027,New Hampshire,1954,14.80,25.90,28.90,42.00,50.60,61.90,64.10,61.40,54.60,49.50,35.40,23.20
027,New Hampshire,1955,16.80,21.60,27.70,43.20,56.50,62.00,70.60,68.20,55.70,46.50,32.60,14.90
027,New Hampshire,1956,21.60,21.60,22.60,37.20,48.00,62.30,63.30,62.80,52.60,46.10,35.50,24.80
027,New Hampshire,1957,10.30,23.00,30.40,43.30,53.10,64.50,64.90,61.00,58.20,46.30,37.30,28.40
027,New Hampshire,1958,20.80,14.80,32.70,42.40,49.70,56.60,65.90,64.10,56.60,44.10,35.00,13.00
027,New Hampshire,1959,16.60,14.30,27.00,41.90,56.30,60.70,68.70,67.30,59.60,46.10,34.70,25.40
027,New Hampshire,1960,19.00,24.80,23.40,41.90,56.30,61.80,64.70,64.20,57.30,44.10,37.00,17.30
027,New Hampshire,1961,10.80,20.60,28.70,39.30,50.70,61.70,65.70,64.70,64.00,48.90,36.00,23.10
027,New Hampshire,1962,16.00,14.10,30.30,41.40,51.40,62.50,62.60,63.80,54.40,44.80,32.20,19.40
027,New Hampshire,1963,17.20,13.50,29.40,40.00,52.20,62.80,68.10,61.70,53.40,50.90,38.90,14.10
027,New Hampshire,1964,20.00,18.20,30.40,39.60,55.60,61.20,67.50,59.20,53.90,44.30,34.10,21.90
027,New Hampshire,1965,14.70,17.60,27.80,38.30,55.20,60.60,63.50,64.50,56.80,44.40,31.80,24.40
027,New Hampshire,1966,17.80,19.70,30.40,38.40,49.50,62.20,66.30,64.40,53.60,44.60,38.00,23.10
027,New Hampshire,1967,22.40,13.90,24.60,38.40,45.80,64.40,67.70,65.10,56.40,46.90,30.20,23.90
027,New Hampshire,1968,12.00,14.10,31.30,44.60,50.40,59.90,67.80,62.40,59.00,48.60,31.90,19.20
027,New Hampshire,1969,18.20,21.00,26.70,41.40,51.10,62.40,64.90,66.30,57.50,45.20,36.10,21.80
027,New Hampshire,1970,9.30,19.60,27.60,40.60,54.80,61.70,68.20,66.00,57.40,48.60,36.80,17.30
027,New Hampshire,1971,10.90,20.10,27.00,38.10,51.90,62.40,66.10,64.60,59.90,51.50,31.40,23.00
027,New Hampshire,1972,18.60,17.10,26.10,36.00,53.50,60.80,66.90,62.80,56.50,41.80,31.50,22.50
027,New Hampshire,1973,20.40,18.70,35.60,43.10,51.00,63.50,68.20,68.70,55.80,46.50,34.20,27.00
027,New Hampshire,1974,19.80,18.00,28.20,42.80,49.00,61.50,66.10,65.20,55.90,40.20,35.10,26.00
027,New Hampshire,1975,21.00,19.80,27.00,36.20,57.90,61.90,69.20,64.80,54.60,47.40,39.60,20.60
027,New Hampshire,1976,12.00,23.90,30.00,44.60,51.90,66.40,64.60,63.70,55.00,42.70,30.70,15.20
027,New Hampshire,1977,10.80,19.80,35.50,42.20,55.80,60.20,65.60,64.40,55.60,45.20,37.40,20.40
027,New Hampshire,1978,16.20,13.20,25.80,38.10,54.90,61.60,66.30,65.10,53.20,44.20,33.50,21.90
027,New Hampshire,1979,19.00,11.40,34.30,41.10,54.80,61.90,68.40,63.60,56.00,45.40,39.70,26.10
027,New Hampshire,1980,19.60,16.80,28.60,42.10,53.30,59.10,67.40,66.30,56.50,43.00,31.40,15.90
027,New Hampshire,1981,10.00,28.40,31.30,43.90,55.00,62.60,67.00,63.60,55.70,42.60,35.20,23.70
027,New Hampshire,1982,8.60,18.50,27.70,38.50,54.60,58.50,66.30,61.90,57.50,45.40,38.20,28.80
027,New Hampshire,1983,19.90,23.00,32.50,42.00,51.10,63.40,67.80,66.10,59.70,45.80,36.00,20.80
027,New Hampshire,1984,14.90,28.30,24.00,42.30,51.30,63.10,66.50,67.50,54.50,47.70,35.00,27.60
027,New Hampshire,1985,13.00,22.20,31.00,41.70,53.60,58.90,66.70,63.60,57.50,46.40,35.80,18.70
027,New Hampshire,1986,19.60,17.80,31.50,45.40,55.20,59.10,64.80,63.10,54.30,45.00,31.70,25.00
027,New Hampshire,1987,17.00,17.60,31.70,44.60,53.50,62.10,67.50,62.30,56.10,43.90,34.10,26.30
027,New Hampshire,1988,16.20,20.40,29.40,41.30,54.80,60.50,69.10,67.60,55.00,42.30,35.90,20.20
027,New Hampshire,1989,21.90,19.30,27.70,38.30,55.60,62.40,66.60,64.00,57.50,46.60,33.10,7.60
027,New Hampshire,1990,26.00,22.20,31.40,42.50,50.20,62.50,67.00,66.60,56.70,49.50,36.80,28.10
027,New Hampshire,1991,17.60,24.70,32.90,45.00,57.00,62.70,66.00,66.50,54.70,48.00,36.40,22.80
027,New Hampshire,1992,18.70,21.50,26.10,39.10,52.50,60.90,62.90,63.30,56.80,42.50,32.80,24.50
027,New Hampshire,1993,21.00,12.00,26.90,42.80,54.10,61.40,67.30,66.40,56.30,43.00,34.80,24.30
027,New Hampshire,1994,8.70,14.80,29.10,41.90,51.30,65.00,69.90,63.50,55.40,46.70,38.70,27.50
027,New Hampshire,1995,24.80,17.70,32.80,38.00,51.60,63.90,69.40,65.50,54.00,49.90,32.20,19.50
027,New Hampshire,1996,17.80,19.60,27.40,41.00,50.90,63.20,65.80,65.70,58.20,44.80,31.60,29.60
027,New Hampshire,1997,17.80,24.90,26.70,38.90,48.60,62.80,65.60,64.10,56.20,44.40,32.90,24.70
027,New Hampshire,1998,23.20,27.80,32.70,43.80,57.60,61.40,66.90,66.30,58.60,47.20,36.10,30.10
027,New Hampshire,1999,18.80,24.40,31.50,42.40,55.40,66.00,69.10,64.60,61.20,44.00,40.20,27.10
027,New Hampshire,2000,16.90,22.80,35.50,41.30,52.70,61.60,63.70,63.70,56.20,46.20,36.10,19.20
027,New Hampshire,2001,18.50,20.80,26.80,40.80,55.20,64.20,64.30,68.60,58.30,47.90,38.90,30.60
027,New Hampshire,2002,26.60,25.00,30.90,44.00,50.60,60.60,67.50,68.30,61.10,43.70,33.30,22.70
027,New Hampshire,2003,11.50,16.30,28.40,38.70,52.00,62.50,67.60,67.90,58.60,44.90,37.40,24.20
027,New Hampshire,2004,10.30,20.70,32.40,42.40,55.20,60.00,65.90,65.70,58.50,46.00,35.70,23.00
027,New Hampshire,2005,16.00,22.50,26.60,44.00,48.60,66.00,68.70,67.40,60.90,48.40,36.60,22.70
027,New Hampshire,2006,26.40,22.50,30.10,44.10,53.70,63.80,70.00,63.80,56.90,45.60,41.00,31.50
027,New Hampshire,2007,21.50,14.90,28.10,39.20,54.30,62.50,65.60,65.60,59.00,51.40,33.50,21.60
027,New Hampshire,2008,22.00,22.20,27.30,44.00,51.40,63.90,68.30,63.80,58.40,45.00,35.50,24.40
027,New Hampshire,2009,12.30,21.70,30.10,44.40,53.30,60.20,64.00,67.00,56.00,43.40,40.00,23.20
027,New Hampshire,2010,21.10,25.30,37.00,46.70,56.70,63.00,70.40,66.00,60.10,46.30,36.10,23.10
027,New Hampshire,2011,16.80,18.70,29.30,42.40,55.80,62.10,69.10,66.20,61.00,48.20,40.20,29.40
027,New Hampshire,2012,22.70,26.90,38.90,44.20,57.00,62.10,68.90,68.20,57.50,49.70,34.30,28.70
027,New Hampshire,2013,20.20,23.10,30.80,42.00,54.90,63.20,70.60,64.80,57.40,48.00,33.20,22.20
027,New Hampshire,2014,16.50,18.10,21.60,41.60,54.00,62.80,67.90,64.00,57.80,49.80,33.80,28.70
027,New Hampshire,2015,14.60,8.10,23.80,40.60,58.90,60.20,66.90,67.60,62.70,45.20,39.60,35.20
027,New Hampshire,2016,22.90,25.60,35.20,40.20,54.80,62.60,68.50,68.20,60.50,48.00,37.90,24.40
027,New Hampshire,2017,25.70,26.70,25.30,45.80,52.20,62.60,66.50,64.10,62.20,53.90,34.60,19.60
027,New Hampshire,2018,18.30,27.00,30.30,38.00,57.30,61.40,69.90,69.20,61.10,45.00,31.20,24.70
027,New Hampshire,2019,18.00,21.00,27.40,42.40,51.30,61.60,70.00,65.70,57.50,47.90,31.50,24.70
027,New Hampshire,2020,25.20,24.20,34.20,39.60,53.40,64.00,71.10,66.50,58.50,47.00,38.50,28.00
027,New Hampshire,2021,23.00,20.60,32.40,44.00,54.50,66.10,65.60,69.20,60.50,52.10,35.90,28.90
027,New Hampshire,2022,14.70,23.50,32.00,42.60,57.20,61.80,68.70,69.80,58.20,48.70,39.50,28.30
027,New Hampshire,2023,29.00,24.30,32.30,45.10,53.00,62.00,70.60,64.60,61.80,52.30,33.60,32.30
027,New Hampshire,2024,24.60,27.40,35.10,43.10,57.40,65.70,71.50,66.00,60.10,48.40,40.00,99.90
028,New Jersey,1895,26.50,21.80,35.00,47.50,59.50,70.60,69.40,72.90,68.10,48.10,43.40,34.90
028,New Jersey,1896,26.50,30.00,32.20,51.40,64.00,67.10,73.70,72.10,63.50,50.00,46.30,29.50
028,New Jersey,1897,27.10,30.70,39.10,48.90,59.20,65.00,73.30,69.80,63.90,54.10,41.90,33.40
028,New Jersey,1898,31.00,31.20,43.80,46.20,57.70,68.90,74.20,73.30,66.90,54.60,40.20,31.30
028,New Jersey,1899,28.10,24.00,36.40,48.60,59.70,70.80,72.90,70.80,62.80,54.80,41.80,33.30
028,New Jersey,1900,29.90,28.80,33.60,49.30,59.40,69.40,74.50,75.00,68.10,58.00,45.30,31.70
028,New Jersey,1901,29.30,23.50,37.80,46.80,57.40,68.90,76.50,72.80,65.40,52.80,36.60,30.70
028,New Jersey,1902,26.90,25.90,42.40,48.90,59.30,66.70,72.20,69.10,63.50,54.50,47.50,30.00
028,New Jersey,1903,28.60,32.10,46.20,49.40,61.60,63.10,72.40,67.50,63.70,54.30,38.00,27.10
028,New Jersey,1904,21.60,23.00,35.50,45.50,61.90,67.60,71.40,69.60,63.50,50.20,38.50,25.60
028,New Jersey,1905,25.50,22.00,38.30,48.60,60.10,67.40,73.50,70.00,64.20,53.70,40.00,34.50
028,New Jersey,1906,34.70,29.20,33.00,50.10,60.40,69.80,72.30,73.80,67.50,53.20,41.70,31.80
028,New Jersey,1907,30.40,22.00,39.50,43.80,54.20,63.50,72.50,69.30,65.60,48.80,41.40,34.60
028,New Jersey,1908,29.80,26.50,40.50,50.00,60.70,68.80,74.70,69.80,64.40,55.90,41.40,32.60
028,New Jersey,1909,31.60,36.60,36.70,48.90,59.20,69.00,70.60,69.20,63.00,49.50,44.60,28.00
028,New Jersey,1910,28.30,29.30,43.20,52.20,58.70,65.90,74.10,69.30,65.90,55.40,38.20,24.90
028,New Jersey,1911,31.90,29.80,36.10,45.90,63.50,68.00,74.80,71.20,65.20,52.60,39.40,36.80
028,New Jersey,1912,20.80,26.30,35.70,49.00,60.80,67.00,72.50,69.00,64.90,55.60,43.50,35.40
028,New Jersey,1913,38.20,29.30,43.60,51.00,59.40,68.20,73.30,70.60,63.40,56.30,44.40,36.00
028,New Jersey,1914,30.30,24.40,33.60,47.20,61.90,67.70,70.60,72.30,62.70,56.60,41.40,29.30
028,New Jersey,1915,31.60,33.90,34.50,53.30,56.90,65.90,71.80,69.80,67.10,54.60,42.00,30.30
028,New Jersey,1916,33.70,26.70,30.40,47.30,60.80,63.90,73.40,72.30,63.90,53.70,41.60,30.50
028,New Jersey,1917,29.90,26.80,36.90,47.90,53.10,68.00,73.10,72.90,60.20,49.40,38.00,23.70
028,New Jersey,1918,18.70,27.80,40.60,48.70,64.00,65.50,71.30,73.40,60.90,55.90,42.20,36.20
028,New Jersey,1919,32.60,32.10,42.10,48.50,60.20,68.80,72.90,69.00,64.70,58.10,42.10,27.60
028,New Jersey,1920,22.40,26.70,38.50,47.10,56.30,67.70,70.90,71.60,65.60,57.60,41.30,35.00
028,New Jersey,1921,31.80,32.70,48.40,55.30,59.00,69.40,75.50,68.70,69.10,52.90,42.60,31.10
028,New Jersey,1922,26.20,32.30,40.00,49.60,62.00,70.20,72.00,69.80,65.50,55.40,42.60,31.40
028,New Jersey,1923,29.00,24.80,37.10,48.60,58.00,71.30,70.70,69.50,65.50,52.30,41.10,39.50
028,New Jersey,1924,30.80,27.30,37.50,46.80,55.70,65.80,71.20,70.90,60.80,53.00,41.10,31.60
028,New Jersey,1925,26.10,36.30,41.90,50.50,56.60,73.00,71.30,70.00,66.80,47.70,40.20,32.50
028,New Jersey,1926,29.10,28.40,33.90,45.30,58.30,64.00,72.10,71.70,63.60,51.90,40.90,27.30
028,New Jersey,1927,27.90,34.90,41.00,46.40,57.30,64.50,71.80,66.20,64.60,55.40,46.40,34.30
028,New Jersey,1928,30.90,30.60,37.20,46.20,57.10,66.10,73.40,73.80,61.40,54.70,43.60,34.80
028,New Jersey,1929,29.40,30.20,44.10,50.40,59.00,68.90,72.20,69.00,66.00,51.00,42.90,32.50
028,New Jersey,1930,30.50,34.50,38.90,46.50,61.70,70.30,73.60,70.20,68.60,51.20,42.60,31.70
028,New Jersey,1931,30.30,32.10,37.80,48.60,59.60,68.50,75.90,72.40,69.60,57.20,48.70,38.40
028,New Jersey,1932,41.00,34.30,35.20,47.20,59.70,68.40,73.00,72.50,65.40,55.00,40.40,34.80
028,New Jersey,1933,37.30,32.10,36.90,49.30,62.50,70.20,72.60,71.80,67.00,52.60,39.20,30.80
028,New Jersey,1934,32.40,17.20,35.30,48.40,61.50,71.80,75.00,69.00,66.20,51.70,45.70,31.70
028,New Jersey,1935,27.00,28.90,42.10,47.30,56.60,68.00,75.10,71.70,62.40,53.50,46.10,27.30
028,New Jersey,1936,25.60,22.70,44.00,46.80,62.00,68.00,73.40,73.20,65.80,54.30,39.50,36.10
028,New Jersey,1937,38.00,32.50,34.60,48.10,61.40,69.50,73.50,74.20,62.20,52.00,42.10,31.80
028,New Jersey,1938,29.80,34.10,42.00,51.80,58.20,67.50,73.60,74.00,62.60,54.70,44.30,33.60
028,New Jersey,1939,29.60,35.20,38.40,47.10,62.20,69.90,72.30,74.10,65.20,53.60,39.80,33.90
028,New Jersey,1940,20.50,30.30,33.20,44.50,58.80,67.80,73.10,68.40,62.30,49.70,42.00,35.90
028,New Jersey,1941,28.00,28.00,33.20,54.40,61.80,68.50,73.00,70.10,66.70,58.00,45.20,36.00
028,New Jersey,1942,27.70,28.20,41.00,52.10,63.40,69.10,73.70,70.50,65.20,54.70,43.40,28.80
028,New Jersey,1943,28.90,31.70,38.50,44.50,60.90,73.60,73.30,72.40,63.80,52.20,40.90,30.10
028,New Jersey,1944,31.20,31.00,36.10,47.00,64.60,69.70,74.90,73.20,65.90,52.60,42.30,29.40
028,New Jersey,1945,23.00,30.80,48.80,53.30,57.70,68.80,72.60,70.20,67.90,52.80,44.80,27.60
028,New Jersey,1946,31.20,31.00,46.80,49.00,60.00,67.00,72.20,68.20,66.40,57.50,46.70,35.50
028,New Jersey,1947,35.60,26.70,34.90,49.40,59.10,66.60,72.70,73.40,65.90,59.20,40.10,30.80
028,New Jersey,1948,22.80,28.30,41.00,49.40,59.10,68.10,73.80,72.20,65.30,52.50,48.20,34.50
028,New Jersey,1949,36.70,36.70,41.00,50.40,60.40,71.10,77.00,73.50,62.70,58.70,42.30,35.80
028,New Jersey,1950,39.70,30.30,35.30,46.40,57.80,67.60,72.10,70.20,61.70,56.30,44.50,30.90
028,New Jersey,1951,33.20,33.50,39.80,50.20,60.40,67.70,73.50,71.30,64.70,56.20,39.70,35.40
028,New Jersey,1952,33.90,34.00,38.00,52.10,58.30,70.90,76.30,71.70,65.10,50.80,43.60,35.30
